EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
736951,NEW YORK (MANHATTAN) (ZONE), ,01/04/2018,500,Winter Storm, , ,0,0,0,0,NY,EST-5, ,122899,Z,72,OKX,0,0,Official NWS Observations, , , , , , , , ,01/04/2018,1600, , , , ,"The Official NWS Observation at Central Park Conservancy reported 9.8 inches of snowfall. The Central Park ASOS reported wind gusts 30 to 35 MPH during the peak of the winter storm.","The development of the blizzard/winter storm began along the southeast coast on Wednesday January 3, 2018. An amplifying upper level trough spawned the development of low pressure off the coast of Florida. The low pressure rapidly intensified on Wednesday night through Thursday January 4, 2018 as it moved north-northeast along the coast. The low passed just east of the 40��N 70��W benchmark Thursday afternoon. The central pressure when the storm developed was around 1004 millibars at 1 pm Wednesday. 24 hours later, the central pressure fell to around 950 mb, approximately a 54 millibar drop. The rapid intensification of the storm led to heavy snow, strong winds, and blizzard conditions over Long Island, and in Queens in New York City and the Lower Hudson Valley. Near-blizzard conditions occurred across Manhattan, the Bronx, and Brooklyn. Thundersnow was also observed across eastern Long Island. ||Thousands of flights were cancelled on January 4, 2018 and nearly 900 were cancelled the day after the blizzard. System-wide delays and cancellations occurred on the Long Island Railroad and Metro North Railroad. There were also numerous accidents on across southeast New York.  Thousands of homes and businesses also lost power.",116
736946,RICHMOND (STATEN IS.) (ZONE), ,01/04/2018,500,Winter Storm, , ,0,0,0,0,NY,EST-5, ,122899,Z,74,OKX,0,0,Public, , , , , , , , ,01/04/2018,1600, , , , ,"The Public reported 10.8 inches of snow in Great Kills and 10.2 inches of snow in Dongan Hills. Nearby ASOS observations at Newark Liberty International and Kennedy International showed winds frequently gusting 40 to 50 MPH during the peak of the winter storm.","The development of the blizzard/winter storm began along the southeast coast on Wednesday January 3, 2018. An amplifying upper level trough spawned the development of low pressure off the coast of Florida. The low pressure rapidly intensified on Wednesday night through Thursday January 4, 2018 as it moved north-northeast along the coast. The low passed just east of the 40��N 70��W benchmark Thursday afternoon. The central pressure when the storm developed was around 1004 millibars at 1 pm Wednesday. 24 hours later, the central pressure fell to around 950 mb, approximately a 54 millibar drop. The rapid intensification of the storm led to heavy snow, strong winds, and blizzard conditions over Long Island, and in Queens in New York City and the Lower Hudson Valley. Near-blizzard conditions occurred across Manhattan, the Bronx, and Brooklyn. Thundersnow was also observed across eastern Long Island. ||Thousands of flights were cancelled on January 4, 2018 and nearly 900 were cancelled the day after the blizzard. System-wide delays and cancellations occurred on the Long Island Railroad and Metro North Railroad. There were also numerous accidents on across southeast New York.  Thousands of homes and businesses also lost power.",117
736938,NORTHERN QUEENS (ZONE), ,01/04/2018,500,Winter Storm, , ,0,0,0,0,NY,EST-5, ,122899,Z,176,OKX,0,0,Trained Spotter, , , , , , , , ,01/04/2018,1830, , , , ,"Trained spotters, the public, and CoCoRaHS observers reported 7 to 11 inches of snow. The FAA Contract Observer at La Guardia International Airport reported 7.4 inches of snow. The La Guardia International Airport ASOS measured a 52 MPH wind gust at 6:04 PM and frequently gusted 40 to 50 MPH through the peak of the winter storm.","The development of the blizzard/winter storm began along the southeast coast on Wednesday January 3, 2018. An amplifying upper level trough spawned the development of low pressure off the coast of Florida. The low pressure rapidly intensified on Wednesday night through Thursday January 4, 2018 as it moved north-northeast along the coast. The low passed just east of the 40��N 70��W benchmark Thursday afternoon. The central pressure when the storm developed was around 1004 millibars at 1 pm Wednesday. 24 hours later, the central pressure fell to around 950 mb, approximately a 54 millibar drop. The rapid intensification of the storm led to heavy snow, strong winds, and blizzard conditions over Long Island, and in Queens in New York City and the Lower Hudson Valley. Near-blizzard conditions occurred across Manhattan, the Bronx, and Brooklyn. Thundersnow was also observed across eastern Long Island. ||Thousands of flights were cancelled on January 4, 2018 and nearly 900 were cancelled the day after the blizzard. System-wide delays and cancellations occurred on the Long Island Railroad and Metro North Railroad. There were also numerous accidents on across southeast New York.  Thousands of homes and businesses also lost power.",118
736940,NORTHERN QUEENS (ZONE), ,01/04/2018,751,Blizzard, , ,0,0,0,0,NY,EST-5, ,122899,Z,176,OKX,0,0,ASOS, , , , , , , , ,01/04/2018,1451, , , , ,"The La Guardia Airport ASOS observations showed blizzard conditions, with visibility less than one quarter mile in heavy snow and blowing snow, and frequent wind gusts over 35 mph during the morning and early afternoon on January 4th.","The development of the blizzard/winter storm began along the southeast coast on Wednesday January 3, 2018. An amplifying upper level trough spawned the development of low pressure off the coast of Florida. The low pressure rapidly intensified on Wednesday night through Thursday January 4, 2018 as it moved north-northeast along the coast. The low passed just east of the 40��N 70��W benchmark Thursday afternoon. The central pressure when the storm developed was around 1004 millibars at 1 pm Wednesday. 24 hours later, the central pressure fell to around 950 mb, approximately a 54 millibar drop. The rapid intensification of the storm led to heavy snow, strong winds, and blizzard conditions over Long Island, and in Queens in New York City and the Lower Hudson Valley. Near-blizzard conditions occurred across Manhattan, the Bronx, and Brooklyn. Thundersnow was also observed across eastern Long Island. ||Thousands of flights were cancelled on January 4, 2018 and nearly 900 were cancelled the day after the blizzard. System-wide delays and cancellations occurred on the Long Island Railroad and Metro North Railroad. There were also numerous accidents on across southeast New York.  Thousands of homes and businesses also lost power.",119
736944,SOUTHERN QUEENS (ZONE), ,01/04/2018,810,Blizzard, , ,0,0,0,0,NY,EST-5, ,122899,Z,178,OKX,0,0,ASOS, , , , , , , , ,01/04/2018,1343, , , , ,"The nearby Republic Airport (East Farmingdale, NY) ASOS observations showed blizzard conditions, with visibility less than one quarter mile in heavy snow and frequent wind gusts over 35 mph during the morning and afternoon on January 4th.","The development of the blizzard/winter storm began along the southeast coast on Wednesday January 3, 2018. An amplifying upper level trough spawned the development of low pressure off the coast of Florida. The low pressure rapidly intensified on Wednesday night through Thursday January 4, 2018 as it moved north-northeast along the coast. The low passed just east of the 40��N 70��W benchmark Thursday afternoon. The central pressure when the storm developed was around 1004 millibars at 1 pm Wednesday. 24 hours later, the central pressure fell to around 950 mb, approximately a 54 millibar drop. The rapid intensification of the storm led to heavy snow, strong winds, and blizzard conditions over Long Island, and in Queens in New York City and the Lower Hudson Valley. Near-blizzard conditions occurred across Manhattan, the Bronx, and Brooklyn. Thundersnow was also observed across eastern Long Island. ||Thousands of flights were cancelled on January 4, 2018 and nearly 900 were cancelled the day after the blizzard. System-wide delays and cancellations occurred on the Long Island Railroad and Metro North Railroad. There were also numerous accidents on across southeast New York.  Thousands of homes and businesses also lost power.",120
737747,SOUTHERN QUEENS (ZONE), ,01/30/2018,630,Storm Surge/Tide, , ,0,0,0,0,NY,EST-5, ,123047,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,01/30/2018,730, , , , ,"The USGS tidal gauge in Jamaica Bay at Inwood recorded a peak water level of 8.2 ft. MLLW at 700 am EST. The moderate coastal flood threshold of 8.2 ft. MLLW was touched from 642 to 718 am EST.||Flooding occurred at the intersections of 160 Ave & 102 street started around 5:50 am and the flooding at the intersections of First Street, Russell Street & 104th Street started around the same time. Due to the low lying nature of several of the streets in Hamilton Beach, the tidal flooding took hours to recede, virtually cutting it off.","Low pressure developed along the North Carolina coast during the afternoon of January 29, 2018. The low moved off the coast to a location east of the 40��N/70��W benchmark during the morning of January 30, 2018.",121
741027,NEW YORK (MANHATTAN) (ZONE), ,02/07/2018,800,Winter Weather, , ,0,0,0,0,NY,EST-5, ,123549,Z,72,OKX,0,0,ASOS, , , , , , , , ,02/07/2018,1900, , , , ,"The Central Park ASOS reported 0.09 inches of freezing rain.","A wave of low pressure developed across the southeastern states and tracked towards the northeast on February 7, 2018. The low brought mainly light snow and some light freezing rain. The low pressure tracked a long a warm front which lifted across portions of the region helping to change any snow to freezing rain.",122
741014,BRONX (ZONE), ,02/17/2018,1700,Winter Weather, , ,0,0,0,0,NY,EST-5, ,123548,Z,73,OKX,0,0,CoCoRaHS, , , , , , , , ,02/18/2018,30, , , , ,"A CoCoRaHS observer 1 NE of Riverdale 5.0 inches of snow and the public reported 4.8 inches of snow in Morris Park.","A low pressure developed along a frontal boundary along the southeast coast on the evening of Saturday, February 17, 2018. This low gradually became better organized as it moved up the coast towards the 40��N/70��W benchmark early Sunday, February 18, 2018. This system brought heavy snow to portions of the Lower Hudson Valley and light to moderate snow across the New York City Metropolitan and western Long Island.",123
741018,NEW YORK (MANHATTAN) (ZONE), ,02/17/2018,1700,Winter Weather, , ,0,0,0,0,NY,EST-5, ,123548,Z,72,OKX,0,0,Official NWS Observations, , , , , , , , ,02/18/2018,30, , , , ,"The Official NWS Observation at Central Park, NY was 4.4 inches of snow.  The public also reported 5 inches in Yorkville.","A low pressure developed along a frontal boundary along the southeast coast on the evening of Saturday, February 17, 2018. This low gradually became better organized as it moved up the coast towards the 40��N/70��W benchmark early Sunday, February 18, 2018. This system brought heavy snow to portions of the Lower Hudson Valley and light to moderate snow across the New York City Metropolitan and western Long Island.",124
741021,NORTHERN QUEENS (ZONE), ,02/17/2018,1700,Winter Weather, , ,0,0,0,0,NY,EST-5, ,123548,Z,176,OKX,0,0,Official NWS Observations, , , , , , , , ,02/18/2018,30, , , , ,"The FAA Contract Observer at LaGuardia Airport reported 4.3 inches of snowfall. Trained spotters, social media, and the public reported 3 to 5 inches of snowfall.","A low pressure developed along a frontal boundary along the southeast coast on the evening of Saturday, February 17, 2018. This low gradually became better organized as it moved up the coast towards the 40��N/70��W benchmark early Sunday, February 18, 2018. This system brought heavy snow to portions of the Lower Hudson Valley and light to moderate snow across the New York City Metropolitan and western Long Island.",125
741015,KINGS (BROOKLYN) (ZONE), ,02/17/2018,1800,Winter Weather, , ,0,0,0,0,NY,EST-5, ,123548,Z,75,OKX,0,0,Social Media, , , , , , , , ,02/18/2018,100, , , , ,"Social media reported 3.5 inches of snow in Williamsburg.","A low pressure developed along a frontal boundary along the southeast coast on the evening of Saturday, February 17, 2018. This low gradually became better organized as it moved up the coast towards the 40��N/70��W benchmark early Sunday, February 18, 2018. This system brought heavy snow to portions of the Lower Hudson Valley and light to moderate snow across the New York City Metropolitan and western Long Island.",126
748536,SOUTHERN QUEENS (ZONE), ,03/02/2018,700,Coastal Flood, , ,0,0,0,0,NY,EST-5, ,124689,Z,178,OKX,0,0,Official NWS Observations, , , , , , , , ,03/02/2018,900, , , , ,"The USGS tidal gauge in Jamaica Bay at Inwood recorded a peak water level of 8.4 ft. MLLW at 806 am EST. The moderate coastal flood threshold of 8.2 ft. MLLW was touched from 736 to 836 am EST.","A powerful coastal storm impacted the region Friday through Sunday with North to Northeast Gale to Storm force winds. This resulted in several tidal cycle of minor to moderate coastal flooding Friday morning through Sunday morning, with the most widespread moderate to locally major impacts occurring with the Saturday Night high tidal cycle. In addition, prolonged high surf from energetic easterly swells during this time period resulted in widespread areas of dune erosion and localized washovers along the Atlantic Ocean beachfront.",127
739437,SOUTHERN QUEENS (ZONE), ,03/02/2018,1200,High Wind,58.00, ,0,1,500000,0,NY,EST-5,MG,122641,Z,178,OKX,0,0,ASOS, , , , , , , , ,03/02/2018,2200, , , , ,"At 1228 and 1232 pm, the ASOS at JFK International Airport measured a wind gust to 63 mph. Sustained winds of 48 mph were observed at 1235 pm at JFK. Around 2 pm, the public reported a tree down on multiple cars on Homeland Street in Jamaica Estates. At 349 pm in Jamaica, a tree fell onto a car at CUNY York Campus resulting in an injury per the broadcast media. The ASOS at JFK International airport measured a wind gust to 64 mph at 440 pm. Then, a gust to 67 mph was measured at 527 pm at JFK. Per social media, trees and power lines were downed at 935 pm in Jamaica on Tudor Road near surrey Place.","A deep area of low pressure passed off the coast.",128
739454,RICHMOND (STATEN IS.) (ZONE), ,03/02/2018,1300,High Wind,73.00, ,0,0,50000,0,NY,EST-5,MG,122641,Z,74,OKX,0,0,Broadcast Media, , , , , , , , ,03/02/2018,1500, , , , ,"Around 2 pm, the media reported an overturned tractor trailer on the Verrazano-Narrows Bridge due to the high winds. An 84 mph wind gust at an elevation of 700 feet was measured at the bridge.","A deep area of low pressure passed off the coast.",129
739455,NEW YORK (MANHATTAN) (ZONE), ,03/02/2018,1400,High Wind,50.00, ,0,0,50000,0,NY,EST-5,EG,122641,Z,72,OKX,0,0,Broadcast Media, , , , , , , , ,03/02/2018,1600, , , , ,"The local media reported a scaffolding collapse on Broome Street between Clinton and Ridge streets in the lower east side of Manhattan. This occurred around 245 pm.","A deep area of low pressure passed off the coast.",130
